"Type","Tidal_Class","future_slr","antecedent_slr","future_drought","future_extreme_rainfall","historical_drought","historical_extreme_rainfall","historical_storms","future_storms"
"OpenCoast_62707","Micro",0.309698045253754,0.788990080356598,0,2.08639335632324,1.45480072498322,2.21620726585388,38,0.99998073574179
"OpenCoast_62710","Micro",0.339238971471786,1.75773847103119,0,10.6093578338623,1.94857060909271,1.29375636577606,25,0.999579731563519
"OpenCoast_62711","Micro",0.269066900014877,5,12.2774906158447,0,2.39222741127014,0.625894904136658,20,0.99539786047518
"OpenCoast_62712","Micro",0.269066900014877,4.66543960571289,7.91655492782593,0,1.98697888851166,0.521001219749451,15,0.994759690191267
"OpenCoast_62713","Micro",0.327102273702621,3.32446670532227,0,10.4557390213013,2.02505540847778,1.30865657329559,26,0.999366119481612
"OpenCoast_62715","Micro",0.327102273702621,1.45155835151672,0,10.4557399749756,1.99546539783478,1.18634402751923,21,0.999538557867535
"OpenCoast_62716","Micro",0.256010800600052,4.42149829864502,7.03957080841064,0,2.77535581588745,0.613999128341675,17,0.995818030190913
"OpenCoast_62719","Micro",0.256010800600052,4.02254629135132,7.25988006591797,0,2.49977564811707,0.830610334873199,15,0.990076862599225
"OpenCoast_62720","Micro",0.269066900014877,4.5933575630188,7.91655492782593,0,2.47389721870422,0.665563225746155,15,0.992728277297383
"OpenCoast_62721","Micro",0.269066900014877,5,11.8026285171509,0,2.26407623291016,0.616992056369781,19,0.995797234631996
"OpenCoast_62724","Micro",0.327102273702621,1.45155835151672,0,10.4557390213013,1.99546527862549,1.18634402751923,23,0.999521709639214
"OpenCoast_62725","Micro",0.309698045253754,0.788990080356598,0,2.68068194389343,1.56678676605225,2.16444230079651,38,0.999983482375402
"OpenCoast_62726","Micro",0.233111411333084,2.14814925193787,0,8.80824661254883,2.45770120620728,0.656035363674164,0,0
"OpenCoast_62727","Micro",0.269066900014877,3.77221250534058,7.82724857330322,0,1.71940505504608,0.774851143360138,23,0.999390389607412
"OpenCoast_62730","Micro",0.442864418029785,5,0,10.8607511520386,1.88633859157562,1.44160664081573,30,0.997536863554829
"OpenCoast_62735","Micro",0.269066900014877,1.57854402065277,11.924747467041,0,1.64773523807526,0.91095894575119,25,0.99966777555416
"OpenCoast_62738","Micro",0.304916471242905,-0.00748141529038548,0,0.463072031736374,1.38454699516296,2.0819833278656,33,0.999956048267923
"OpenCoast_62739","Micro",0.325854003429413,0.929219841957092,0,11.7132606506348,1.92487680912018,1.19895243644714,24,0.999662302048728
"OpenCoast_62740","Micro",0.277939260005951,1.35912907123566,3.86032199859619,0,1.81184554100037,2.17502355575562,30,0.999981941969967
"OpenCoast_62742","Macro",0.241575807332993,0.916343748569489,0,7.65925025939941,2.4058690071106,2.12302184104919,51,1
"OpenCoast_62743","Micro",0.269066900014877,2.82593035697937,11.924747467041,0,1.64773523807526,0.910959005355835,27,0.999686553421672
"OpenCoast_62744","Micro",0.233409762382507,2.99253869056702,0,12.4081220626831,2.37175703048706,1.10436487197876,0,0
"OpenCoast_62745","Micro",0.234564945101738,3.14024901390076,0,10.3469276428223,2.75744676589966,0.966497182846069,0,0.00404211236299601
"OpenCoast_62746","Micro",0.304916471242905,0.00697141420096159,1.27081322669983,0,1.43960797786713,2.14951729774475,36,0.999972801115816
"OpenCoast_62747","Meso",0.225402787327766,1.74909603595734,0,8.40346717834473,2.31461548805237,1.27231788635254,0,0.0410175142538406
"OpenCoast_62748","Meso",0.225402787327766,1.74909603595734,0,8.71826267242432,2.30632066726685,1.29469168186188,0,0.0371199992118847
"OpenCoast_62750","Micro",0.225402787327766,0.865222156047821,0,9.38602542877197,2.03448700904846,1.21716237068176,1,0.0878550951576841
"OpenCoast_62751","Micro",0.223212197422981,2.38515830039978,0,7.7992000579834,2.33485579490662,1.65434050559998,1,0.3193988149865
"OpenCoast_62754","Micro",0.310097873210907,1.67997980117798,0,4.26380205154419,1.16990041732788,1.97930228710175,26,0.999746889044236
"OpenCoast_62755","Micro",0.223212197422981,1.82372415065765,0,7.7992000579834,2.35041332244873,1.62804055213928,1,0.277178757227375
"OpenCoast_62756","Micro",0.223141759634018,1.82372415065765,0,8.53183174133301,2.16867232322693,1.61411786079407,1,0.235575436706749
"OpenCoast_62757","Micro",0.320891559123993,1.44769859313965,0,5.26648139953613,0.92856377363205,1.64452278614044,24,0.999673757026458
"OpenCoast_62761","Micro",0.310097873210907,2.04641699790955,0,1.93737554550171,0,0,29,0.999875803338831
"OpenCoast_62762","Micro",0.234435841441154,4.74377059936523,0,13.4561233520508,2.2915461063385,0.899192631244659,0,0.00404211236299601
"OpenCoast_62763","Micro",0.236497327685356,3.21438312530518,0,11.9388389587402,2.94427752494812,0.518603801727295,0,0.00134912286551514
"OpenCoast_62764","Micro",0.283942610025406,2.29711413383484,6.47329378128052,0,1.52175092697144,2.452073097229,30,0.999956561576214
"OpenCoast_62765","Micro",0.230066016316414,2.70601058006287,0,21.4064254760742,2.13399767875671,1.76196753978729,53,1
"OpenCoast_62766","Micro",0.231365397572517,2.94614672660828,0,16.1889915466309,2.14529633522034,2.1129195690155,64,1
"OpenCoast_62768","Micro",0.237451523542404,0.353334933519363,0,18.3498401641846,2.38485050201416,0.192324161529541,0,0.00134912286551514
"OpenCoast_62769","Micro",0.239462941884995,0.797340631484985,8.99654006958008,0,2.24931836128235,2.66978073120117,19,0.999654242316091
"OpenCoast_62771","Micro",0.248980328440666,1.16314244270325,3.61771273612976,0,1.45362186431885,1.97959804534912,17,0.99886119564652
"OpenCoast_62772","Micro",0.23215588927269,3.54599070549011,0,14.5586490631104,1.6725560426712,2.18080067634583,67,1
"OpenCoast_62773","Micro",0.284921169281006,0.437799751758575,16.0995693206787,0,1.83505702018738,1.76214039325714,20,0.999953210446975
"OpenCoast_62774","Micro",0.361760079860687,-0.287063539028168,17.4286632537842,0,1.38601469993591,2.13928556442261,22,0.991045314491869
"OpenCoast_62775","Micro",0.23192235827446,2.64551186561584,0,21.2934074401855,2.05419087409973,1.87592911720276,58,1
"OpenCoast_62776","Micro",0.358058631420135,1.27813506126404,15.9654302597046,0,1.09075379371643,1.71958076953888,24,0.998847281924543
"OpenCoast_62777","Micro",0.358058631420135,0.491871982812881,14.7211723327637,0,1.45633435249329,1.98484683036804,26,0.998888539512657
"OpenCoast_62778","Micro",0.248980328440666,0.590937495231628,5.95524978637695,0,2.71999335289001,2.60258054733276,16,0.999230131033433
"OpenCoast_62779","Micro",0.23192235827446,3.22690296173096,0,21.249324798584,1.97974765300751,1.90273869037628,55,1
"OpenCoast_62780","Micro",0.23192235827446,3.55512690544128,0,21.249324798584,1.97974789142609,1.90273857116699,57,1
"OpenCoast_62781","Macro",0.205515071749687,3.70403265953064,0,34.027473449707,1.28417098522186,2.66043543815613,7,0.767842667399862
"OpenCoast_62782","Micro",0.248980328440666,0.86079615354538,3.65614795684814,0,2.15088772773743,2.3128650188446,16,0.999019471739812
"OpenCoast_62783","Micro",0.286350548267365,-0.0275489836931229,2.49522686004639,0,0,0,18,0.998601102673661
"OpenCoast_62785","Meso",0.203626066446304,3.41422820091248,0,9.40809726715088,1.66499316692352,1.80289256572723,59,0.937045984712829
"OpenCoast_62786","Micro",0.23215588927269,2.66253018379211,0,12.3796520233154,1.69623911380768,1.55361807346344,65,1
"OpenCoast_62788","Micro",0.248980328440666,1.03616011142731,3.49591326713562,0,1.36368250846863,1.83326876163483,18,0.998812806570067
"OpenCoast_62789","Micro",0.269405722618103,0.501194715499878,15.5212774276733,0,2.77673649787903,2.08641481399536,27,0.999988471709414
"OpenCoast_62790","Micro",0.306644380092621,-0.00467338599264622,4.21332359313965,0,0.975612282752991,2.09786891937256,22,0.998451797646299
"OpenCoast_62791","Micro",0.260590732097626,5,36.8293914794922,0,1.79746842384338,1.37689673900604,5,0.838041032127714
"OpenCoast_62794","Meso",0.251414120197296,1.23793983459473,23.384428024292,0,2.12711000442505,0.910065889358521,5,0.335066485068708
"OpenCoast_62795","Micro",0.309527575969696,2.97963619232178,0,8.48030185699463,1.97874474525452,2.03247666358948,56,1
"OpenCoast_62799","Meso",0.251414120197296,1.23064434528351,23.986349105835,0,2.14676308631897,0.926689267158508,4,0.306229666845884
"OpenCoast_62801","Micro",0.245206519961357,1.20588719844818,0,34.6709518432617,1.95150470733643,0.564133048057556,1,0.033207232789188
"OpenCoast_62805","Micro",0.264784276485443,2.82136964797974,0,4.42190551757812,1.70046329498291,2.05692911148071,60,1
"OpenCoast_62806","Micro",0.231389194726944,0.568495273590088,0,16.314640045166,2.15112900733948,2.32665109634399,6,0.945157914129924
"OpenCoast_62807","Micro",0.242957785725594,1.32652032375336,0,11.1522665023804,1.60783350467682,2.37059712409973,16,0.811602232815093
"OpenCoast_62808","Meso",0.22605112195015,1.19134449958801,0,0.918380558490753,1.4746812582016,1.89330339431763,12,0.226139174184733
"OpenCoast_62809","Micro",0.261114507913589,3.57916045188904,0,4.59039545059204,1.59112930297852,2.06185674667358,65,1
"OpenCoast_62810","Micro",0.242957785725594,1.20284187793732,0,11.1522665023804,1.60783338546753,2.37059712409973,15,0.80722508973808
"OpenCoast_62811","Micro",0.251414120197296,1.04904651641846,21.4808197021484,0,2.06495594978333,0.857493340969086,7,0.359238956756925
"OpenCoast_62812","Micro",0.230001777410507,0.466528952121735,0,1.7994931936264,1.77528035640717,1.78239858150482,10,0.737647140384073
"OpenCoast_62813","Micro",0.309527575969696,3.08556604385376,0,7.13855791091919,2.40077781677246,2.33939838409424,58,1
"OpenCoast_62814","Micro",0.309527575969696,2.96419262886047,0,8.48030185699463,2.04796028137207,1.91559278964996,54,1
"OpenCoast_62815","Micro",0.261114507913589,3.38440775871277,0,3.83103966712952,1.6006885766983,2.16738152503967,65,1
"OpenCoast_62823","Micro",0.231389194726944,1.66177237033844,0,16.3151664733887,2.16662883758545,2.32188081741333,5,0.954375957253181
"OpenCoast_62825","Micro",0.36714369058609,2.81379580497742,0,8.55800724029541,2.61470985412598,1.99441623687744,56,1
"OpenCoast_62826","Micro",0.381125390529633,3.08112525939941,0,10.5402059555054,1.56588280200958,2.17972803115845,49,0.999999999999999
"OpenCoast_62827","Micro",0.238782793283463,1.2491614818573,0,11.0346584320068,1.57662570476532,2.32914805412292,14,0.785061071027606
"OpenCoast_62828","Micro",0.264784276485443,3.42197561264038,0,4.0550856590271,2.04634618759155,2.12515616416931,59,1
"OpenCoast_62829","Micro",0.258595317602158,1.21519792079926,17.907190322876,0,1.36714315414429,0.92985337972641,0,0.0292791576095386
"OpenCoast_62830","Micro",0.215525656938553,1.34782290458679,0,4.66784381866455,1.69368505477905,2.02297377586365,4,0.588476987947774
"OpenCoast_62831","Micro",0.235599309206009,0.712767064571381,0,16.3249855041504,2.08987021446228,1.66148269176483,4,0.324968745520094
"OpenCoast_62832","Micro",0.215525656938553,1.33021569252014,0,4.66784381866455,1.69368505477905,2.02297377586365,4,0.549482641192961
"OpenCoast_62833","Micro",0.238979384303093,1.28907310962677,0,17.4542617797852,1.56290173530579,1.87431871891022,4,0.450777209745695
"OpenCoast_62834","Micro",0.222916841506958,1.45214974880219,0,8.88632583618164,1.63501441478729,2.41003322601318,4,0.386792865095984
"OpenCoast_62836","Micro",0.215525656938553,1.33021569252014,0,4.66784381866455,0,0,5,0.580363132897944
"OpenCoast_62839","Micro",0.250182598829269,0.355053663253784,0,30.2169914245605,1.71195685863495,1.98943173885345,5,0.529654950006699
"OpenCoast_62840","Micro",0.218551114201546,2.19201231002808,0,13.2350435256958,1.47024667263031,2.13176512718201,2,0.694773441474659
"OpenCoast_62841","Meso",0.231085851788521,4.31496858596802,0,29.746561050415,2.10924363136292,2.14325618743896,0,0
"OpenCoast_62842","Micro",0.262547731399536,4.77112150192261,70.3329238891602,0,1.75217306613922,1.56444466114044,0,0.582114680710545
"OpenCoast_62843","Micro",0.262547731399536,4.89509630203247,56.5193748474121,0,1.7422924041748,1.51252126693726,0,0.551981652483039
"OpenCoast_62844","Micro",0.262785166501999,4.90661287307739,55.4237937927246,0,1.56689214706421,1.43920338153839,0,0.572691058711576
"OpenCoast_62845","Micro",0.263285428285599,4.81753253936768,54.8677139282227,0,1.58423376083374,1.23038351535797,0,0.564277806303879
"OpenCoast_62847","Micro",0.218551114201546,1.4404559135437,0,8.39445495605469,1.50302612781525,2.03064179420471,3,0.638665231562596
"OpenCoast_62848","Micro",0.215525656938553,1.37853705883026,0,5.04705810546875,0,0,5,0.584439129513221
"OpenCoast_62849","Micro",0.215525656938553,1.33021569252014,0,4.66784381866455,1.66695725917816,2.03290748596191,5,0.610835595166571
"OpenCoast_62850","Micro",0.258595317602158,1.21519792079926,14.7095355987549,0,1.19080281257629,0.599149227142334,0,0.033207232789188
"OpenCoast_62851","Micro",0.250182598829269,0.355053663253784,0,30.8603763580322,1.82488870620728,2.23544979095459,6,0.53549632642108
"OpenCoast_62852","Micro",0.238979384303093,1.4288637638092,0,4.35993051528931,1.60214042663574,2.15391969680786,5,0.543176247729818
"OpenCoast_62855","Micro",0.258595317602158,0.0492290072143078,17.8735656738281,0,1.07738530635834,0.707129776477814,0,0.0345131863987658
"OpenCoast_62857","Micro",0.204071432352066,5,17.2731132507324,0,2.10862064361572,1.19721007347107,0,0.115851579921415
"OpenCoast_62859","Meso",0.259812891483307,4.01588773727417,6.45340585708618,0,1.42780494689941,0.948341965675354,7,0.999897388922125
"OpenCoast_62866","Meso",0.258701950311661,4.17489433288574,6.2182879447937,0,1.80133771896362,1.18620586395264,8,0.999926244608006
"OpenCoast_62867","Micro",0.255831062793732,3.51759338378906,6.21828746795654,0,1.71396625041962,1.07141375541687,6,0.99995087144406
"OpenCoast_62872","Micro",0.219749599695206,3.35715770721436,8.39727783203125,0,2.03217768669128,1.31813859939575,0,0.027966387323629
"OpenCoast_62878","Micro",0.253332316875458,5,11.959810256958,0,1.99271297454834,1.61705887317657,0,0.627354194436935
"OpenCoast_62879","Micro",0.252464532852173,5,5.53511714935303,0,1.62738180160522,1.53473913669586,0,0.71153639097106
"OpenCoast_62881","Micro",0.266590178012848,3.89408779144287,10.3596858978271,0,2.12695503234863,1.60555648803711,1,0.968155772393509
"OpenCoast_62882","Micro",0.252357572317123,4.23844432830811,1.16734218597412,0,2.15934014320374,1.83261322975159,0,0.781031943792676
"OpenCoast_62884","Micro",0.252357572317123,4.06963777542114,6.04772567749023,0,2.05966305732727,1.88376009464264,0,0.784753690196289
"OpenCoast_62885","Micro",0.245093747973442,2.92530703544617,31.4073085784912,0,1.7738630771637,1.27007412910461,4,0.939900518995513
"OpenCoast_62888","Micro",0.244413524866104,3.1808545589447,31.4073085784912,0,1.82516467571259,1.0638735294342,5,0.946622692911846
"OpenCoast_62889","Micro",0.244575187563896,3.22326636314392,12.1798887252808,0,2.02931547164917,1.56755578517914,2,0.996137585026945
"OpenCoast_62892","Micro",0.258554637432098,2.17408204078674,7.92741203308105,0,1.37002372741699,2.12019920349121,2,0.875090050020213
"OpenCoast_62895","Micro",0.263416022062302,2.13811779022217,0,25.9047241210938,2.03490114212036,2.18931865692139,0,0
"OpenCoast_62898","Micro",0.242405265569687,3.15924501419067,23.0868110656738,0,1.99189293384552,1.25200235843658,10,0.993073549533396
"OpenCoast_62901","Micro",0.296529948711395,3.96202707290649,0,10.4460649490356,2.62922954559326,1.79907238483429,0,0
"OpenCoast_62905","Meso",0.265946805477142,2.28693437576294,4.04466247558594,0,1.79219400882721,2.40032052993774,4,0.999946686274408
"OpenCoast_62915","Micro",0.239687114953995,2.35118865966797,2.87194728851318,0,0,0,24,0.999999998918985
"OpenCoast_62925","Meso",0.264489084482193,2.20379757881165,1.65468609333038,0,1.60179233551025,2.17992067337036,17,0.999994893980398
"OpenCoast_62934","Meso",0.254100978374481,1.90678322315216,9.49729061126709,0,0.69268661737442,1.89620363712311,22,0.988506194021447
"OpenCoast_62940","Macro",0.241479441523552,3.24170017242432,0,0.412722200155258,1.77576994895935,2.49880409240723,34,0.999090442747489
"OpenCoast_62941","Meso",0.255350917577744,1.75525033473969,8.31431770324707,0,0.68870747089386,1.99388313293457,22,0.985257550802896
"OpenCoast_62947","Micro",0.253424644470215,2.32572531700134,1.78084850311279,0,2.43167161941528,2.61149740219116,17,0.999999851141142
"OpenCoast_62949","Meso",0.255219429731369,1.97896206378937,22.2527599334717,0,1.64682567119598,1.13366425037384,14,0.980836376479707
"OpenCoast_62950","Micro",0.257843673229218,3.6505651473999,0,1.50979053974152,1.55697333812714,2.13936614990234,19,0.999905077889833
"OpenCoast_62963","Micro",0.247429922223091,3.05391645431519,0.184404700994492,0,1.25699877738953,2.19660592079163,27,0.907654484897685
"OpenCoast_62964","Micro",0.253856003284454,2.56133484840393,4.33411741256714,0,2.29937362670898,2.53708648681641,21,0.999999499770926
"OpenCoast_62965","Micro",0.247429922223091,3.05391645431519,0.184404700994492,0,1.25699877738953,2.19660592079163,28,0.906834001400643
"OpenCoast_62966","Micro",0.247429922223091,3.04361963272095,0.184404700994492,0,1.22875416278839,2.16271162033081,29,0.906144906903546
"OpenCoast_63018","Micro",0.26139622926712,2.24470806121826,0.945174753665924,0,1.6163626909256,2.39057302474976,16,0.999991652249287
"OpenCoast_63023","Micro",0.237156003713608,2.70370626449585,0.809139609336853,0,1.49970209598541,2.02426075935364,22,0.999192685148276
"OpenCoast_63030","Micro",0.242927595973015,1.42180073261261,0,0.65352338552475,0.366499900817871,0.652888476848602,28,0.928639588115645
